document	term	tfidf
elencoburl_85306956_policy_X6100	organismo	0.011754
elencoburl_85306956_policy_X6100	pellio	0.020721
elencoburl_85306956_policy_X6100	popolare	0.016499
elencoburl_85306956_policy_X6100	popolari	0.020721
elencoburl_85306956_policy_X6100	predetto	0.010596
elencoburl_85306956_policy_X6100	prefetture	0.018853
elencoburl_85306956_policy_X6100	previsione	0.009885
elencoburl_85306956_policy_X6100	profilo	0.012865
elencoburl_85306956_policy_X6100	proposta	0.009885
elencoburl_85306956_policy_X6100	province	0.012865
elencoburl_85306956_policy_X6100	ramponio	0.020721
elencoburl_85306956_policy_X6100	referendum	0.015659
elencoburl_85306956_policy_X6100	regolarità	0.012865
elencoburl_85306956_policy_X6100	revisore	0.016499
elencoburl_85306956_policy_X6100	riferimenti	0.017527
elencoburl_85306956_policy_X6100	risoluzione	0.014948
elencoburl_85306956_policy_X6100	schema	0.011139
elencoburl_85306956_policy_X6100	sotto	0.011436
elencoburl_85306956_policy_X6100	stato	0.009671
elencoburl_85306956_policy_X6100	statuto	0.014333
elencoburl_85306956_policy_X6100	trasferimenti	0.014948
elencoburl_85306956_policy_X6100	unanimità	0.012095
elencoburl_85306956_policy_X6100	vagliare	0.013304
elencoburl_85306956_policy_X6100	valle	0.012865
elencoburl_85306956_policy_X6100	variazione	0.009671
elencoburl_85306956_policy_X6100	vecchi	0.011436
elencoburl_85306956_policy_X6100	verificato	0.009885
elencoburl_85306956_policy_X6100	verna	0.020721
elencoburl_85306956_policy_X6100	verno	0.020721
elencoburl_85306956_policy_X6100	viste	0.014333
elencoburl_85306956_policy_X6100	voto	0.009671
elencoburl_84776581_policy_13559	abilitato	0.019389
elencoburl_84776581_policy_13559	accreditamento	0.015373
elencoburl_84776581_policy_13559	accreditato	0.015373
elencoburl_84776581_policy_13559	adesivo	0.019389
elencoburl_84776581_policy_13559	adozione	0.009735
elencoburl_84776581_policy_13559	agricole	0.02131
elencoburl_84776581_policy_13559	agroalimentari	0.018025
elencoburl_84776581_policy_13559	alimentari	0.016104
elencoburl_84776581_policy_13559	ambiente	0.009946
elencoburl_84776581_policy_13559	andrea	0.012439
elencoburl_84776581_policy_13559	applicare	0.010897
elencoburl_84776581_policy_13559	apposire	0.018025
elencoburl_84776581_policy_13559	apposito	0.012439
elencoburl_84776581_policy_13559	assegnare	0.009534
elencoburl_84776581_policy_13559	atomizzatore	0.02131
elencoburl_84776581_policy_13559	attestare	0.009946
elencoburl_84776581_policy_13559	attrezzatura	0.019389
elencoburl_84776581_policy_13559	autorizzare	0.013231
elencoburl_84776581_policy_13559	autorizzazione	0.012819
elencoburl_84776581_policy_13559	azione	0.009534
elencoburl_84776581_policy_13559	barre	0.02131
elencoburl_84776581_policy_13559	campo	0.013231
elencoburl_84776581_policy_13559	centro	0.013683
elencoburl_84776581_policy_13559	certificazione	0.01474
elencoburl_84776581_policy_13559	codice	0.009534
elencoburl_84776581_policy_13559	comunitario	0.012439
elencoburl_84776581_policy_13559	concludere	0.009946
elencoburl_84776581_policy_13559	conclusosi	0.02131
elencoburl_84776581_policy_13559	condivisi	0.02131
elencoburl_84776581_policy_13559	contrassegno	0.018025
elencoburl_84776581_policy_13559	controllo	0.009735
elencoburl_84776581_policy_13559	così	0.009534
elencoburl_84776581_policy_13559	direttiva	0.012439
elencoburl_84776581_policy_13559	disposre	0.02131
elencoburl_84776581_policy_13559	distribuzione	0.016968
elencoburl_84776581_policy_13559	diverso	0.011455
elencoburl_84776581_policy_13559	documentare	0.016104
elencoburl_84776581_policy_13559	domicilio	0.019389
elencoburl_84776581_policy_13559	effettuazione	0.016968
elencoburl_84776581_policy_13559	ersaf	0.015373
elencoburl_84776581_policy_13559	esecuzione	0.010641
elencoburl_84776581_policy_13559	eseguire	0.018025
elencoburl_84776581_policy_13559	eseguito	0.019389
elencoburl_84776581_policy_13559	europea	0.010641
elencoburl_84776581_policy_13559	europeo	0.011761
elencoburl_84776581_policy_13559	filiere	0.018025
elencoburl_84776581_policy_13559	fiscale	0.012439
elencoburl_84776581_policy_13559	fitosanitario	0.018025
elencoburl_84776581_policy_13559	fitosanitaro	0.02131
elencoburl_84776581_policy_13559	forestali	0.018025
elencoburl_84776581_policy_13559	fornire	0.011761
elencoburl_84776581_policy_13559	funzionale	0.013231
elencoburl_84776581_policy_13559	funzionalità	0.016968
elencoburl_84776581_policy_13559	gazzetta	0.01474
elencoburl_84776581_policy_13559	gestionale	0.012439
elencoburl_84776581_policy_13559	guida	0.012088
elencoburl_84776581_policy_13559	impiego	0.01474
elencoburl_84776581_policy_13559	industrie	0.02131
elencoburl_84776581_policy_13559	informazione	0.009735
elencoburl_84776581_policy_13559	intesa	0.015373
elencoburl_84776581_policy_13559	irroratrici	0.02131
elencoburl_84776581_policy_13559	irroratrico	0.02131
elencoburl_84776581_policy_13559	istituire	0.010398
elencoburl_84776581_policy_13559	istruttorio	0.010641
elencoburl_84776581_policy_13559	iter	0.014182
elencoburl_84776581_policy_13559	itinerante	0.019389
elencoburl_84776581_policy_13559	ittiche	0.02131
elencoburl_84776581_policy_13559	linea	0.010167
elencoburl_84776581_policy_13559	macchina	0.018025
elencoburl_84776581_policy_13559	magnetico	0.015373
elencoburl_84776581_policy_13559	marco	0.012439
elencoburl_84776581_policy_13559	mare	0.016104
elencoburl_84776581_policy_13559	martedì	0.011761
elencoburl_84776581_policy_13559	massari	0.02131
elencoburl_84776581_policy_13559	ministero	0.011761
elencoburl_84776581_policy_13559	mobile	0.016968
elencoburl_84776581_policy_13559	modo	0.012088
elencoburl_84776581_policy_13559	nazionale	0.009735
elencoburl_84776581_policy_13559	nota	0.009946
elencoburl_84776581_policy_13559	operatore	0.016104
elencoburl_84776581_policy_13559	operazione	0.010641
elencoburl_84776581_policy_13559	organizzativa	0.011455
elencoburl_84776581_policy_13559	parametro	0.015373
elencoburl_84776581_policy_13559	parlamento	0.013231
elencoburl_84776581_policy_13559	pegognaga	0.018025
elencoburl_84776581_policy_13559	pesticida	0.018025
elencoburl_84776581_policy_13559	politiche	0.012819
elencoburl_84776581_policy_13559	positivo	0.010398
elencoburl_84776581_policy_13559	possesso	0.014182
elencoburl_84776581_policy_13559	praticato	0.02131
elencoburl_84776581_policy_13559	previsto	0.013231
elencoburl_84776581_policy_13559	prodotto	0.012819
elencoburl_84776581_policy_13559	professionalità	0.016968
elencoburl_84776581_policy_13559	proponente	0.01474
elencoburl_84776581_policy_13559	prot	0.009946
elencoburl_84776581_policy_13559	prova	0.016104
elencoburl_84776581_policy_13559	quadro	0.011761
elencoburl_84776581_policy_13559	quello	0.009534
elencoburl_84776581_policy_13559	registrare	0.011168
elencoburl_84776581_policy_13559	registrazione	0.012088
elencoburl_84776581_policy_13559	regolazione	0.02131
elencoburl_84776581_policy_13559	requisito	0.009534
elencoburl_84776581_policy_13559	rettifica	0.016104
elencoburl_84776581_policy_13559	richiamata	0.009946
elencoburl_84776581_policy_13559	riguardare	0.010897
elencoburl_84776581_policy_13559	rilasciare	0.012439
elencoburl_84776581_policy_13559	rilascio	0.012819
elencoburl_84776581_policy_13559	salute	0.012819
elencoburl_84776581_policy_13559	scardua	0.02131
elencoburl_84776581_policy_13559	sigla	0.016968
elencoburl_84776581_policy_13559	situazione	0.012439
elencoburl_84776581_policy_13559	software	0.016968
elencoburl_84776581_policy_13559	sostenibile	0.009946
elencoburl_84776581_policy_13559	strumentazione	0.018025
elencoburl_84776581_policy_13559	supporto	0.010398
elencoburl_84776581_policy_13559	svolgimento	0.011455
elencoburl_84776581_policy_13559	taratura	0.019389
elencoburl_84776581_policy_13559	taraturo	0.02131
elencoburl_84776581_policy_13559	tariffa	0.018025
elencoburl_84776581_policy_13559	tecnicoprofessionale	0.02131
elencoburl_84776581_policy_13559	temporale	0.013231
elencoburl_84776581_policy_13559	tutela	0.009735
elencoburl_84776581_policy_13559	unione	0.010167
elencoburl_84776581_policy_13559	unita	0.016104
elencoburl_84776581_policy_13559	utilizzo	0.009946
elencoburl_84776581_policy_13559	valido	0.01474
elencoburl_84776581_policy_13559	valore	0.012088
elencoburl_84776581_policy_13559	verbale	0.012819
elencoburl_84776581_policy_13559	visibile	0.019389
elencoburl_84776581_policy_13559	zootecnia	0.02131
elencoburl_85123176_policy_14011	acqua	0.02576
elencoburl_85123176_policy_14011	acque	0.030893
elencoburl_85123176_policy_14011	adda	0.029621
elencoburl_85123176_policy_14011	allegare	0.02043
elencoburl_85123176_policy_14011	altresì	0.017356
elencoburl_85123176_policy_14011	ambientale	0.020894
elencoburl_85123176_policy_14011	ammettere	0.019563
elencoburl_85123176_policy_14011	atto	0.010119
elencoburl_85123176_policy_14011	bergamo	0.023634
elencoburl_85123176_policy_14011	burl	0.017356
elencoburl_85123176_policy_14011	capo	0.020894
elencoburl_85123176_policy_14011	capralba	0.042824
elencoburl_85123176_policy_14011	compatibilita	0.042824
elencoburl_85123176_policy_14011	compatibilità	0.038962
elencoburl_85123176_policy_14011	complessivo	0.015297
elencoburl_85123176_policy_14011	comuna	0.042824
elencoburl_85123176_policy_14011	comune	0.014534
elencoburl_85123176_policy_14011	concessione	0.021383
elencoburl_85123176_policy_14011	conclusione	0.022442
elencoburl_85123176_policy_14011	condizione	0.019563
elencoburl_85123176_policy_14011	consorzio	0.024291
elencoburl_85123176_policy_14011	contro	0.028499
elencoburl_85123176_policy_14011	copia	0.02576
elencoburl_85123176_policy_14011	cremona	0.024291
elencoburl_85123176_policy_14011	data	0.013171
elencoburl_85123176_policy_14011	decreta	0.013828
elencoburl_85123176_policy_14011	decreto	0.011979
elencoburl_85123176_policy_14011	della	0.011979
elencoburl_85123176_policy_14011	depositare	0.038962
elencoburl_85123176_policy_14011	derivazione	0.032361
elencoburl_85123176_policy_14011	dicembre	0.009817
elencoburl_85123176_policy_14011	dirigente	0.01236
elencoburl_85123176_policy_14011	dispositiva	0.042824
elencoburl_85123176_policy_14011	dispositivo	0.030893
elencoburl_85123176_policy_14011	elaborato	0.036222
elencoburl_85123176_policy_14011	elencare	0.027496
elencoburl_85123176_policy_14011	entro	0.014534
elencoburl_85123176_policy_14011	esprimere	0.02302
elencoburl_85123176_policy_14011	essere	0.010274
elencoburl_85123176_policy_14011	fontanile	0.042824
elencoburl_85123176_policy_14011	gera	0.042824
elencoburl_85123176_policy_14011	giorno	0.016418
elencoburl_85123176_policy_14011	giudizio	0.034097
elencoburl_85123176_policy_14011	giurisdizionale	0.02576
elencoburl_85123176_policy_14011	impatto	0.029621
elencoburl_85123176_policy_14011	informativo	0.02576
elencoburl_85123176_policy_14011	integrale	0.034097
elencoburl_85123176_policy_14011	integrante	0.012962
elencoburl_85123176_policy_14011	irriguo	0.042824
elencoburl_85123176_policy_14011	istruttorio	0.021383
elencoburl_85123176_policy_14011	landonio	0.042824
elencoburl_85123176_policy_14011	luglio	0.011435
elencoburl_85123176_policy_14011	medesimo	0.018396
elencoburl_85123176_policy_14011	misano	0.042824
elencoburl_85123176_policy_14011	modalità	0.014293
elencoburl_85123176_policy_14011	noto	0.023634
elencoburl_85123176_policy_14011	numero	0.009669
elencoburl_85123176_policy_14011	omissis	0.032361
elencoburl_85123176_policy_14011	ordine	0.021383
elencoburl_85123176_policy_14011	ottemperare	0.038962
elencoburl_85123176_policy_14011	palazzo	0.038962
elencoburl_85123176_policy_14011	parte	0.011979
elencoburl_85123176_policy_14011	pignano	0.042824
elencoburl_85123176_policy_14011	portata	0.032361
elencoburl_85123176_policy_14011	positivo	0.020894
elencoburl_85123176_policy_14011	prescrizione	0.028499
elencoburl_85123176_policy_14011	presente	0.010592
elencoburl_85123176_policy_14011	presso	0.01769
elencoburl_85123176_policy_14011	procedura	0.015565
elencoburl_85123176_policy_14011	pronuncia	0.042824
elencoburl_85123176_policy_14011	proponente	0.029621
elencoburl_85123176_policy_14011	proponibile	0.042824
elencoburl_85123176_policy_14011	prospettare	0.042824
elencoburl_85123176_policy_14011	provincia	0.016721
elencoburl_85123176_policy_14011	provvedere	0.014534
elencoburl_85123176_policy_14011	pubblicazione	0.013385
elencoburl_85123176_policy_14011	pubbliche	0.032361
elencoburl_85123176_policy_14011	quale	0.011979
elencoburl_85123176_policy_14011	quanto	0.014293
elencoburl_85123176_policy_14011	regionale	0.010274
elencoburl_85123176_policy_14011	relazione	0.018396
elencoburl_85123176_policy_14011	rendere	0.022442
elencoburl_85123176_policy_14011	ricorso	0.024291
elencoburl_85123176_policy_14011	rogge	0.042824
elencoburl_85123176_policy_14011	secondo	0.015036
elencoburl_85123176_policy_14011	senso	0.011794
elencoburl_85123176_policy_14011	silvio	0.034097
elencoburl_85123176_policy_14011	sistema	0.013385
elencoburl_85123176_policy_14011	sito	0.015565
elencoburl_85123176_policy_14011	solo	0.02043
elencoburl_85123176_policy_14011	sostanziale	0.013828
elencoburl_85123176_policy_14011	stato	0.019987
elencoburl_85123176_policy_14011	straordinario	0.02302
elencoburl_85123176_policy_14011	struttura	0.015841
elencoburl_85123176_policy_14011	superficiale	0.030893
elencoburl_85123176_policy_14011	superiore	0.02302
elencoburl_85123176_policy_14011	territoriale	0.018769
elencoburl_85123176_policy_14011	territorio	0.016418
elencoburl_85123176_policy_14011	trasmettere	0.015036
elencoburl_85123176_policy_14011	tribunale	0.027496
elencoburl_85123176_policy_14011	ubicare	0.030893
elencoburl_85123176_policy_14011	ufficio	0.02043
elencoburl_85123176_policy_14011	unite	0.038962
elencoburl_85123176_policy_14011	unito	0.042824
elencoburl_85123176_policy_14011	valutazione	0.018769
elencoburl_84851845_policy_194	accertata	0.010279
elencoburl_84851845_policy_194	afferente	0.009556
elencoburl_84851845_policy_194	appositamente	0.010279
elencoburl_84851845_policy_194	assolti	0.011298
elencoburl_84851845_policy_194	assunta	0.009556
elencoburl_84851845_policy_194	attuatori	0.011298
elencoburl_84851845_policy_194	ausilio	0.011298
elencoburl_84851845_policy_194	avanzamento	0.009556
elencoburl_84851845_policy_194	avvalere	0.010279
elencoburl_84851845_policy_194	bologna	0.009556
elencoburl_84851845_policy_194	carabelli	0.011298
elencoburl_84851845_policy_194	cerretti	0.011298
elencoburl_84851845_policy_194	colpire	0.011298
elencoburl_84851845_policy_194	comando	0.011298
elencoburl_84851845_policy_194	commissari	0.011298
elencoburl_84851845_policy_194	commissariale	0.011298
elencoburl_84851845_policy_194	commissario	0.010279
elencoburl_84851845_policy_194	condotta	0.009556
elencoburl_84851845_policy_194	convenzionale	0.009556
elencoburl_84851845_policy_194	corrispettivo	0.009556
elencoburl_84851845_policy_194	debitamente	0.009556
elencoburl_84851845_policy_194	direttivo	0.011298
elencoburl_84851845_policy_194	distacco	0.011298
elencoburl_84851845_policy_194	distinto	0.009556
elencoburl_84851845_policy_194	effettività	0.011298
elencoburl_84851845_policy_194	fatturazione	0.010279
elencoburl_84851845_policy_194	ferrara	0.009556
elencoburl_84851845_policy_194	idonee	0.010279
elencoburl_84851845_policy_194	impartito	0.011298
elencoburl_84851845_policy_194	inail	0.011298
elencoburl_84851845_policy_194	incaricata	0.011298
elencoburl_84851845_policy_194	informatica	0.009556
elencoburl_84851845_policy_194	intestare	0.010279
elencoburl_84851845_policy_194	modena	0.011298
elencoburl_84851845_policy_194	ordinanza	0.010279
elencoburl_84851845_policy_194	ordinanze	0.011298
elencoburl_84851845_policy_194	post	0.009556
elencoburl_84851845_policy_194	premettere	0.009556
elencoburl_84851845_policy_194	presidenti	0.011298
elencoburl_84851845_policy_194	reggio	0.011298
elencoburl_84851845_policy_194	rendicontato	0.010279
elencoburl_84851845_policy_194	ricordato	0.010279
elencoburl_84851845_policy_194	rovera	0.011298
elencoburl_84851845_policy_194	rovigo	0.011298
elencoburl_84851845_policy_194	sexies	0.011298
elencoburl_84851845_policy_194	sindaci	0.011298
elencoburl_84851845_policy_194	sisma	0.011298
elencoburl_84851845_policy_194	sismico	0.011298
elencoburl_84851845_policy_194	stipulo	0.010279
elencoburl_84851845_policy_194	succitato	0.009556
elencoburl_84851845_policy_194	tanto	0.010279
elencoburl_84851845_policy_194	trattase	0.010279
elencoburl_84851845_policy_194	uopo	0.011298
elencoburl_84851845_policy_194	validati	0.011298
elencoburl_84851845_policy_194	veneto	0.010279
elencoburl_84851845_policy_194	vice	0.010279
elencoburl_84461524_policy_11474	acqua	0.015195
elencoburl_84461524_policy_11474	acquisizione	0.016811
elencoburl_84461524_policy_11474	agrario	0.022983
elencoburl_84461524_policy_11474	agricolo	0.014329
elencoburl_84461524_policy_11474	agricoltura	0.015195
elencoburl_84461524_policy_11474	allevamento	0.025261
elencoburl_84461524_policy_11474	ambientale	0.012325
elencoburl_84461524_policy_11474	amministrazione	0.010851
elencoburl_84461524_policy_11474	ammoniaca	0.022983
elencoburl_84461524_policy_11474	analisi	0.013942
elencoburl_84461524_policy_11474	animale	0.018223
elencoburl_84461524_policy_11474	antiparassitario	0.025261
elencoburl_84461524_policy_11474	area	0.009685
elencoburl_84461524_policy_11474	argomenti	0.025261
elencoburl_84461524_policy_11474	argomento	0.021367
elencoburl_84461524_policy_11474	atmosfera	0.020114
elencoburl_84461524_policy_11474	attribuzione	0.018223
elencoburl_84461524_policy_11474	attuativo	0.013238
elencoburl_84461524_policy_11474	azienda	0.012325
